"","ID","condition","gender","order","difficulty","falseAlarm","trial","decide","signal","humanResp","humanRT","autoResp","ACC","stimlength","A","B","C","Y_bar.jkl"
"199",35,7,1,3,1,2,60.5,3,0.475,0.0333333333333333,0.6967366596063,0.458333333333333,0.966666666666667,2.50361267199633,2,2,1,0.928333333333333
"200",36,7,2,4,1,2,60.5,3,0.525,0.00833333333333333,0.751822684208467,0.525,0.958333333333333,2.489356859059,2,2,1,0.928333333333333
"201",37,7,1,4,1,2,60.5,3,0.466666666666667,0.0166666666666667,0.8822157224021,0.45,0.95,2.49146743102117,2,2,1,0.928333333333333
"202",38,7,1,3,1,2,60.5,3,0.566666666666667,0.0666666666666667,0.868715532620767,0.541666666666667,0.958333333333333,2.54922625891917,2,2,1,0.928333333333333
"203",40,7,2,1,1,2,60.5,3,0.533333333333333,0.166666666666667,1.07778890927666,0.516666666666667,0.816666666666667,2.51744712245717,2,2,1,0.928333333333333
"204",42,7,1,2,1,2,60.5,3,0.508333333333333,0,0.970993739366867,0.491666666666667,0.966666666666667,2.51652925157192,2,2,1,0.928333333333333
"205",43,7,2,3,1,2,60.5,3,0.458333333333333,0.05,0.989047680298392,0.425,0.966666666666667,2.48101155373833,2,2,1,0.928333333333333
"206",44,7,1,4,1,2,60.5,3,0.466666666666667,0.0166666666666667,0.810421049594933,0.458333333333333,0.958333333333333,2.48439826607583,2,2,1,0.928333333333333
"207",45,7,1,4,1,2,60.5,3,0.558333333333333,0,0.538976381222433,0.558333333333333,0.966666666666667,2.56031637697733,2,2,1,0.928333333333333
"208",48,7,1,1,1,2,60.5,3,0.516666666666667,0.075,0.912393403053233,0.5,0.941666666666667,2.51424199657075,2,2,1,0.928333333333333
"209",50,7,1,2,1,2,60.5,3,0.533333333333333,0.15,1.14565502405171,0.533333333333333,0.783333333333333,2.52114710075725,2,2,1,0.928333333333333
"210",52,7,2,4,1,2,60.5,3,0.55,0,0.589384106795033,0.566666666666667,0.95,2.5186122340295,2,2,1,0.928333333333333
"211",1,8,1,1,2,2,60.5,3,0.483333333333333,0.025,0.830941748619217,0.475,0.966666666666667,2.50175973460275,2,2,2,0.871388888888889
"212",2,8,1,2,2,2,60.5,3,0.616666666666667,0.15,1.06230177084597,0.608333333333333,0.825,2.56564236549525,2,2,2,0.871388888888889
"213",6,8,1,3,2,2,60.5,3,0.508333333333333,0.0166666666666667,0.772468551,0.516666666666667,0.941666666666667,2.54479662237783,2,2,2,0.871388888888889
"214",8,8,1,1,2,2,60.5,3,0.525,0.0416666666666667,0.784240678946033,0.508333333333333,0.925,2.50750869222975,2,2,2,0.871388888888889
"215",9,8,1,1,2,2,60.5,3,0.466666666666667,0.55,0.922600112358842,0.516666666666667,0.45,2.4955660827205,2,2,2,0.871388888888889
"216",10,8,1,2,2,2,60.5,3,0.475,0.241666666666667,1.1555958489579,0.508333333333333,0.775,2.441493995087,2,2,2,0.871388888888889
"217",12,8,1,4,2,2,60.5,3,0.466666666666667,0.0666666666666667,0.721293582518792,0.45,0.916666666666667,2.50547212291442,2,2,2,0.871388888888889
"218",13,8,2,4,2,2,60.5,3,0.55,0.0833333333333333,0.809971245129953,0.558333333333333,0.925,2.54006169235983,2,2,2,0.871388888888889
"219",16,8,1,1,2,2,60.5,3,0.533333333333333,0.2,1.48800226648683,0.533333333333333,0.816666666666667,2.524234104507,2,2,2,0.871388888888889
"220",18,8,1,2,2,2,60.5,3,0.45,0.216666666666667,1.53185221751618,0.483333333333333,0.783333333333333,2.43786635548892,2,2,2,0.871388888888889
"221",19,8,1,3,2,2,60.5,3,0.533333333333333,0.0916666666666667,1.07156286835691,0.525,0.916666666666667,2.52759339728,2,2,2,0.871388888888889
"222",22,8,1,3,2,2,60.5,3,0.491666666666667,0.0416666666666667,0.80161468982685,0.466666666666667,0.933333333333333,2.48421676063517,2,2,2,0.871388888888889
"223",26,8,2,2,2,2,60.5,3,0.475,0.25,1.30658648411436,0.5,0.791666666666667,2.5110682459085,2,2,2,0.871388888888889
